Entity,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
Algeria,2010,292.9698763,111.2446689,227.7422413,129.2368533,202.9349307,14.99023894,1044.270244,144.4301193,7251.977979,4638.69364,904.5537834,1592.230266,7300.710671,4719.638631,895.1944889,6631.615096,25399.96404,15252.63274,23050.79419,36595.27132,16098.26262,197.7699242,113.0664688,530.2654178,10810.03695,10794.73,4833.132869,13722.68168,9696.367788
Algeria,2011,267.0425619,98.19215286,218.4649762,114.0486257,186.8068064,13.32266608,967.1187289,132.5828511,6952.687616,4742.644988,900.7655989,1651.22994,7293.932578,4656.462145,910.4793927,6830.582284,26417.91161,,23899.48633,37617.31792,16390.7513,187.6869876,103.114995,539.5175762,11124.6347,11128.91,4982.871759,14075.61194,9944.045461
Algeria,2012,243.5050124,86.65061565,210.0837282,102.5104943,171.6807277,11.77702107,892.7867434,121.2879307,6570.098845,4819.650145,900.2655527,1706.58208,7270.232499,4584.407615,928.0973295,6996.762266,27317.81485,,24678.36932,38486.295,16681.84707,176.0671144,93.79155237,550.8843912,11303.73275,11322.62,5111.207161,14346.97181,10153.28391
Algeria,2013,229.3164289,79.56241528,207.5379782,93.13729496,168.2752155,10.86360434,874.380679,118.065445,6427.421849,4924.599703,902.3230654,1773.06334,7305.072259,4561.925175,944.8654103,7192.594383,28331.98098,,25571.41413,39480.6895,17002.61471,167.188557,89.8029087,562.2205866,11680.34058,11713.24,5251.699614,14694.46446,10411.27415
Algeria,2014,219.5811384,74.24981118,206.8295494,84.0201481,167.4536403,10.18949416,860.8572884,114.7961891,6320.709762,5037.081071,909.498282,1843.528751,7385.12182,4566.46171,953.5360009,7403.060741,29395.81018,,26537.96397,40582.16768,17346.82352,157.5895922,84.58344831,581.633592,12081.57195,12129.71,5398.696516,15068.04842,10692.51274
Algeria,2015,208.7219207,68.40053513,203.2358443,75.03631334,158.9957629,9.378582071,810.5101514,106.669613,6064.887679,5129.290952,915.2399309,1912.46747,7453.798399,4581.814573,959.3584992,7607.378772,30417.49874,,27484.60065,41657.06784,17734.43196,153.949968,77.04616749,588.3652068,12428.01243,12490.01,5540.483726,15441.10371,10969.85327
Algeria,2016,197.6410163,62.86453153,196.4235309,63.58582028,143.6881668,8.494520083,724.8862515,94.34361884,5731.271148,5180.211987,923.5633469,1965.545305,7511.304416,4588.381388,957.9124377,7772.983704,31280.43065,19901.66905,28323.27938,42502.75632,18130.961,145.6270742,68.91957175,603.5240229,12972.02587,13054.47,5662.491288,15708.89499,11190.19802
Algeria,2017,189.9360966,58.91062157,191.7304618,58.11235973,126.5520966,7.723609176,635.4547155,82.00800501,5259.112675,5257.501749,940.8081093,2035.223813,7651.92125,4663.229717,955.2292382,7995.479816,32278.76056,,29338.76406,43660.55537,18609.93068,137.5311425,61.64584392,617.6388198,13222.28469,13315.3,5828.759675,16103.07898,11483.30653
American Samoa,1990,0.974656073,0.458042844,0.528306427,9.828862061,0.29448788,0.011801955,3.94672974,0.354282153,7.783465176,5.698079394,1.853613984,1.240062072,7.052507171,7.731222857,1.021821742,4.946991257,42.26900147,16.54184814,36.34739043,44.48392083,22.703707,0.221807947,0.59647262,0.427366788,15.99503656,6.17,2.673822838,15.31377584,9.597875951
American Samoa,1991,0.970103544,0.45102358,0.529274349,10.01086428,0.289508509,0.011527502,3.952155336,0.347509485,7.753024956,5.928103269,1.83720046,1.289509693,7.372410665,8.034547562,1.088611872,5.178702356,44.45917313,,39.01795027,46.57053943,23.45787925,0.230640453,0.589103555,0.442733477,16.56006406,6.55,3.089144506,16.02850158,10.06262556
American Samoa,1992,0.958587171,0.438983055,0.524883713,10.18276445,0.285761067,0.011147093,3.940384768,0.339089768,7.744947353,6.143179824,1.811666463,1.33049202,7.667124777,8.290892822,1.161030891,5.379095735,46.51479223,,41.61655407,48.40279317,24.02243072,0.239473004,0.579569659,0.455367071,17.07164497,6.89,3.543540047,16.67486704,10.47469632
American Samoa,1993,0.943957294,0.423644794,0.516709147,10.13441264,0.285099692,0.010809955,3.946879151,0.335590467,7.769794136,6.315845714,1.788754353,1.36690374,7.891690423,8.455003006,1.227287707,5.526377095,48.22159109,,43.8770555,49.73462886,24.28446075,0.243076012,0.580069312,0.463919513,17.38297447,7.25,3.797856085,17.15909171,10.78266112
American Samoa,1994,0.933266088,0.409611182,0.507613683,10.17701712,0.281529295,0.010464857,3.924994363,0.32854267,7.7318356,6.509583223,1.782071536,1.408778743,8.162140831,8.64048107,1.292209619,5.684094651,50.11480131,,46.28893592,51.16699191,24.61269476,0.246193738,0.569075189,0.472862876,17.76255602,7.59,4.078380755,17.6988983,11.13161712
American Samoa,1995,0.93070947,0.399921421,0.497565191,10.1865652,0.276590577,0.010134325,3.881965172,0.319024944,7.665672334,6.68281325,1.781035681,1.457105163,8.357490478,8.768473427,1.356844287,5.813403335,51.85532741,18.15604268,48.45845216,52.33828194,24.78198794,0.249517496,0.550442494,0.480445742,18.07085887,7.88,4.394887688,18.14332336,11.41623391
American Samoa,1996,0.917494667,0.386860026,0.485431342,10.12412538,0.27129892,0.009826891,3.842511242,0.308103987,7.54525747,6.869651701,1.779332117,1.50283354,8.524117552,8.88800033,1.415926684,5.9405137,53.70802106,,50.66118598,53.4874147,24.95653084,0.254425358,0.52675928,0.486245085,18.48879377,8.37,4.710933812,18.59202125,11.70510104
American Samoa,1997,0.893947875,0.364860082,0.453416613,10.03073671,0.265463764,0.009613012,3.782360598,0.294648512,7.371980267,7.060866832,1.812198188,1.568386444,8.665387797,8.972625135,1.478131785,6.040702122,55.69912468,,52.92078859,54.52193499,25.07356817,0.260771946,0.498637098,0.491912471,19.08907325,9.06,5.027574737,19.02909222,11.96076814
American Samoa,1998,0.840752781,0.3375886,0.433779601,9.89574914,0.26141959,0.008362438,3.732091306,0.288149343,7.315613186,7.210423767,1.730581949,1.555644495,8.801155844,9.125237581,1.457809919,6.207526196,57.93337831,,54.87646028,55.60532204,25.20141786,0.252935888,0.471430175,0.488340878,19.67146565,9.78,5.401492255,19.46030778,12.28378979
American Samoa,1999,0.772932861,0.305128117,0.413918611,9.796320845,0.250447273,0.006962361,3.647138767,0.278096282,6.900058965,7.372230773,1.618661244,1.535504734,9.129590972,9.510363041,1.477032554,6.483538064,60.19372018,,56.97649203,57.30057094,25.58135103,0.263266209,0.440334584,0.480027379,20.29194415,10.5,5.812140594,20.1753883,12.81026904
American Samoa,2000,0.73269467,0.283258757,0.388235267,9.693862356,0.240095194,0.006279106,3.609338423,0.265020559,6.449658531,7.564558199,1.558989354,1.591814561,8.984696957,9.395376675,1.440255504,6.602071127,62.19486694,19.47413271,58.36151803,56.8737865,25.2751052,0.262943367,0.414475783,0.504061533,20.63595066,10.94,6.015599721,20.32761405,13.18967015
American Samoa,2001,0.719845165,0.271603192,0.369588355,9.653726501,0.234606587,0.006058587,3.52742706,0.25838176,6.237110452,7.716873326,1.517277524,1.561632251,8.923692477,9.423958972,1.48939934,6.727800244,64.07743569,,60.18069159,57.69316893,25.32170957,0.27552758,0.403618472,0.52506863,20.87062494,11.22,6.318686846,20.54725381,13.53582587
American Samoa,2002,0.724409061,0.266531966,0.354189852,9.537632135,0.234283725,0.00639345,3.392113098,0.254637703,5.970444725,7.884162239,1.518968431,1.612148838,8.839458275,9.397339151,1.48383759,6.826440995,66.1298803,,62.21386357,58.45684873,25.4236961,0.276872287,0.400540565,0.540140008,21.10501464,11.57,6.63675128,20.69911164,13.83772197
American Samoa,2003,0.72399267,0.26005025,0.337956042,9.439584858,0.231189042,0.006334606,3.279825055,0.249286859,5.671767378,8.067127909,1.770023087,1.682833057,8.812610649,9.351635388,1.517244535,6.910604442,68.12742068,,64.18037975,58.83999566,25.67552962,0.28252098,0.394735543,0.556358674,21.36610895,11.93,6.665132373,20.91994496,14.07582289
American Samoa,2004,0.736321897,0.258441015,0.324594149,9.353095649,0.229526734,0.006422277,3.168198838,0.242631954,5.26416148,8.223080783,1.587324681,1.683207177,8.835910826,9.324880438,1.539185787,6.983589667,69.94533511,,65.97032272,59.41906422,25.89994025,0.286050094,0.383845836,0.576282322,21.57505129,12.22,6.70544627,21.12247018,14.2790044
American Samoa,2005,0.753813858,0.259455558,0.311716107,9.134402066,0.221391825,0.006477878,3.005783956,0.231381765,4.812694249,8.310653816,1.619149242,1.704461067,8.812604316,9.302635805,1.560078649,7.033871307,71.22883871,21.16112042,67.09232589,59.88586482,25.9599682,0.290120305,0.366466695,0.589053464,21.60678158,12.47,6.763092912,21.26810337,14.40259888
American Samoa,2006,0.768994801,0.255220164,0.306637805,8.935208312,0.212413842,0.006392759,2.805873384,0.220074273,4.454867024,8.351783539,1.663817743,1.752039768,8.862422138,9.417436075,1.584728204,7.126280419,72.13524713,21.50182839,67.66129505,61.10742616,26.11873313,0.291148165,0.347042114,0.60007496,21.58063114,12.65,6.899400896,21.44078762,14.5588306
American Samoa,2007,0.752742102,0.240689232,0.296917752,8.797433688,0.197847435,0.006095177,2.570935665,0.20524159,4.097672067,8.472665615,1.645669294,1.743677809,8.930898911,9.558221577,1.607770135,7.261536856,73.41779109,,68.04146013,62.17864172,26.42911783,0.288191273,0.326602027,0.608878023,21.73492917,12.94,7.015382313,21.78783937,14.86366855
American Samoa,2008,0.742064179,0.222365589,0.283344766,8.661001586,0.187454772,0.005894602,2.473371319,0.193246262,3.818671415,8.545821157,1.642457609,1.770968199,8.999891579,9.720493173,1.632439742,7.374543185,74.16454886,,67.89982966,63.2703958,26.70722125,0.282079856,0.308822313,0.613081109,21.80110504,13.14,7.109235757,22.07723282,15.11000239
American Samoa,2009,0.742364099,0.219693486,0.282463698,8.542711913,0.177621657,0.005561941,2.39821396,0.182988843,3.601405976,8.662893029,2.865478103,1.798000966,9.19904551,10.031116,1.662491344,7.564932524,75.26059009,,68.30179927,65.05977052,27.31448536,0.27923682,0.291527002,0.622108889,22.00088739,13.46,7.24736536,22.56650847,15.51290201
American Samoa,2010,0.725056422,0.210866897,0.277348439,8.259639843,0.164720501,0.005198383,2.331018839,0.170254741,3.339353392,8.671415589,1.661324434,1.834824827,9.303720974,10.18838899,1.696832098,7.625292305,75.64081904,23.3765409,68.39343805,66.09721751,27.63306327,0.272261305,0.27229435,0.63678823,21.91263821,13.65,7.310667861,22.77605723,15.62552833
American Samoa,2011,0.720141659,0.203734345,0.278514092,8.014660883,0.152741737,0.00503475,2.302791036,0.157910567,3.131366477,8.784011938,1.691917776,1.866601749,9.432824409,10.34951103,1.733313394,7.743022124,77.06818499,,69.56449264,67.47500362,28.02622528,0.272300332,0.25477661,0.647381704,22.2150583,14.2,7.438446149,23.14583806,15.83447418
American Samoa,2012,0.712177006,0.195675286,0.279409284,7.907210001,0.142619862,0.004814565,2.294920817,0.147577126,2.988368189,8.868351598,1.714318901,1.927856,9.618054642,10.58615414,1.757318476,7.88365962,78.16814209,,70.50804865,69.18003294,28.48216818,0.275510552,0.240178843,0.655307046,21.81620789,13.91,7.597844155,23.48704727,16.07234344
American Samoa,2013,0.703273828,0.188623344,0.285301009,7.786018399,0.134459011,0.004429787,2.339055573,0.140266174,2.908074127,8.907422868,1.837285974,1.998310974,9.819499095,10.85462778,1.79893437,8.01376212,79.05876354,,71.27974236,71.21208402,28.98685253,0.28165951,0.230982896,0.6556487,21.77253881,13.99,7.803430263,23.74255096,16.25760098
American Samoa,2014,0.7007584,0.183978726,0.287140056,7.661896982,0.129107378,0.004244357,2.363997261,0.134545982,2.89297518,9.00377404,1.745784147,2.016486419,9.951127794,11.07973531,1.815636713,8.165163528,80.24982497,,72.19278254,72.8347831,29.3990973,0.276403624,0.223169677,0.665779375,21.46783574,13.81,7.966973819,24.08533429,16.48846768
American Samoa,2015,0.702567337,0.180664624,0.289161326,7.615985994,0.125167052,0.004112101,2.334964943,0.129760612,2.834696559,9.232997456,1.726578994,2.073378289,10.19020042,11.33115779,1.836289997,8.390541658,82.47523058,,74.00823812,74.56161367,30.14497933,0.27496872,0.217581414,0.671074476,21.75083001,14.13,8.151114613,24.67384231,16.91996187
American Samoa,2016,0.708271372,0.178690729,0.290529226,7.596642555,0.121322971,0.003988376,2.299273468,0.124692697,2.775838761,9.441315912,1.740404244,2.117374549,10.42348769,11.50424758,1.852459608,8.570836129,84.42301457,28.14667056,75.60641503,75.84139192,30.66977438,0.266639614,0.211421096,0.687265221,21.73671077,14.14,8.320821489,25.17695273,17.23001933
American Samoa,2017,0.72005646,0.179205289,0.293769123,7.550280149,0.118481843,0.003935677,2.285859923,0.120446908,2.734630469,9.616051844,1.760102197,2.166602053,10.64978092,11.69833161,1.872133027,8.755861188,86.19458426,,77.1623747,77.27649369,31.21813943,0.260516139,0.205665787,0.702339793,22.1799347,14.63,8.519993366,25.63874674,17.52416428
Andean Latin America,1990,9655.695053,6362.91117,5847.673861,15662.62436,3820.810618,384.4629406,24526.71294,6394.095106,15541.70464,3351.6951,13005.78782,1036.674365,4369.49177,5596.221417,2794.047901,2704.608766,13553.01758,9936.965572,9711.969192,18356.17481,11958.87161,696.714485,4228.210355,572.9026771,22061.45385,6467.16,5463.959833,7650.376891,5172.877155
Andean Latin America,1991,11535.7838,7792.783076,6375.234991,14900.73181,4143.93254,423.1695812,24830.58627,6352.148181,15075.7487,3282.982027,12890.50911,1070.88406,4312.929197,5655.260616,2966.865346,2743.74202,14034.08639,,10260.90363,18703.72217,11975.59799,674.6841251,4576.724021,590.8112338,21460.59863,6628.45,5588.724706,7761.668665,5241.410504
Andean Latin America,1992,9436.341535,6389.3677,5623.828337,14692.46547,3539.85169,336.198258,22915.56269,5661.552256,14576.34135,3343.426167,13512.40884,1164.824497,4696.353256,6036.845095,3247.29243,2936.730347,15018.69633,,11242.36648,19969.7384,12439.05411,704.9195696,3837.387382,616.5171062,21647.35283,7026.37,5989.347768,8266.410163,5613.955872
Andean Latin America,1993,8235.669469,5622.606891,5115.246875,14111.76397,3102.784256,287.8505914,21086.57936,5029.155706,13862.1907,3300.982148,13847.30596,1239.649543,4913.427033,6245.199012,3459.132044,3055.277976,15737.40365,,11953.81716,20741.38123,12675.64733,716.4785064,3346.325339,634.7831871,21252.97271,7214.46,6212.203341,8552.703492,5835.429516
Andean Latin America,1994,6939.094398,4750.088832,4531.127259,13187.47953,2599.933213,234.9650982,19003.02915,4391.4666,13092.88814,3191.930456,13744.09385,1296.951535,4945.252921,6284.810053,3659.251642,3095.701485,16186.81355,,12491.67545,21053.07275,12582.60401,718.5477715,2830.699626,650.0615367,20409.86632,7295.36,6332.491898,8620.314788,5908.202216
Andean Latin America,1995,6261.684933,4304.17813,4216.655293,12572.68568,2298.085253,204.7025543,17734.35377,3968.420463,12718.71313,3152.428112,13888.94638,1371.705889,5060.190849,6360.189596,3802.145297,3156.885477,16819.61493,11385.32293,13144.35502,21496.85831,12709.22718,704.3845536,2523.364473,664.0318646,19972.9886,7473.8,6676.341108,8754.39455,6017.332399
Andean Latin America,1996,5584.17276,3837.967361,3868.535374,11782.35022,2013.548391,176.7999228,16581.22689,3584.673196,12552.75993,3071.561857,14072.90946,1444.101724,4944.375382,6289.473026,3951.054789,3155.08892,17297.13344,,13667.87532,21553.48552,12741.98584,670.7794664,2227.900208,705.8949295,19365.83089,7656.84,6837.642215,8701.98784,6000.348945
Andean Latin America,1997,4984.111802,3397.056901,3546.286094,11128.74423,1769.280085,153.6195676,15320.30554,3190.669883,12048.16788,2966.827881,13881.53886,1502.246967,4871.350549,6207.204456,4213.4906,3158.206419,17619.08898,,14014.47733,21427.59447,12621.62468,648.7212716,1966.031269,707.606409,18795.22014,7740.66,6922.295804,8606.062485,5982.304663
Andean Latin America,1998,4779.731605,3228.910799,3390.048762,10535.83424,1639.110469,140.6766324,14446.27958,2925.04141,11515.14759,2911.026211,13957.3616,1566.818459,4820.656915,6252.848344,4468.621505,3222.73375,18306.39106,,14731.56657,21723.7137,12742.70555,596.9148275,1831.670708,744.1787734,18462.32143,8001.83,7097.930444,8676.894112,6076.585826
Andean Latin America,1999,3965.838322,2633.562437,2996.19429,9776.557171,1410.872852,113.1250882,13078.90126,2545.735597,10993.34028,2781.01517,13722.84304,1595.834798,4613.507979,6093.792819,4684.155422,3170.377069,18601.07714,,15081.82794,21377.69652,12571.34352,567.0878313,1540.740768,746.2865785,17692.08895,7990.8,7025.239655,8491.411616,5959.653171
Andean Latin America,2000,3512.533704,2299.498412,2751.445388,9291.650035,1247.397535,96.22596418,11913.20447,2248.814927,10678.89147,2702.918833,13622.21739,1623.593305,4580.58933,6053.536223,4896.168743,3176.083364,19033.58785,10929.49091,15580.13701,21463.96152,12576.835,538.3405133,1343.84501,766.6253694,17274.81703,8058.87,7031.140697,8444.077347,5961.841414
Andean Latin America,2001,3061.031946,1964.618441,2501.913462,8771.547601,1094.99035,81.06469426,10649.24085,1980.652813,10196.07399,2581.733344,13364.2431,1688.640744,4500.143356,5900.382996,5065.014062,3117.663196,19015.2337,,15628.9195,21151.32939,12497.78953,464.389289,1157.054889,746.5774597,16810.01345,8115.04,6846.180252,8226.411843,5834.872054
Andean Latin America,2002,2733.073617,1725.063146,2346.433044,8560.49963,978.3211125,69.68459567,9792.249587,1795.828101,9682.747001,2601.470052,13667.10651,1772.649764,4650.695618,6142.941471,5362.612596,3252.976846,20285.16699,,16797.90541,22212.43744,12957.51358,443.2575458,1013.350486,797.2874904,17148.52686,8667.86,7120.066449,8570.667338,6105.45271
Andean Latin America,2003,2491.16643,1552.548546,2246.107982,8505.326683,884.1180872,61.61087652,9102.530186,1654.852217,9282.739468,2639.778832,14014.93936,1870.545165,4853.559065,6383.896515,5609.359701,3402.349356,21554.23988,,17941.94528,23505.70362,13437.12923,435.4528414,897.7241408,839.561221,17675.96406,9254.36,7433.052099,8901.911979,6383.2228
Andean Latin America,2004,2254.068655,1392.993628,2134.489907,8301.870908,794.9288915,54.63892042,8292.910033,1489.981644,9072.576711,2629.481384,14180.51104,1933.898969,4916.245909,6484.594935,5769.108097,3481.414306,22481.57193,,18722.58012,24309.28289,13793.26932,405.127469,784.8223243,871.8975321,17854.13254,9638.64,7618.037183,9057.385181,6518.627894
